cohort.lower.bound,cohort.upper.bound,age,diag.year.lower.bound,diag.year.upper.bound,ir.mean,ir.sd,size,num
1905,1909,67,1972,1976,190.76770558326,7.6899444562051,51.15699072,449689200000
1905,1909,68,1973,1977,195.285351491591,11.9950099314926,51.482093238,458140600000
1905,1909,69,1974,1978,213.322498709163,20.1420546110566,51.092556912,447871800000
1905,1909,70,1975,1979,228.58025579528,23.3726147065231,51.439407192,456739200000
1905,1909,71,1976,1980,246.518886891733,14.4060495568846,50.603734428,434429600000
1905,1909,72,1977,1981,274.055307734417,10.0739839007169,50.70992933,437166400000
1905,1909,73,1978,1982,261.57220817556,3.55504519236196,50.569278768,433443800000
1905,1909,74,1979,1983,297.774951361986,21.4980905455297,50.96899724,443991600000
1905,1909,75,1980,1984,316.024445663304,13.5408645614773,50.44844697,430910000000
1905,1909,76,1981,1985,335.75768771997,27.6828556478204,49.580252546,411402800000
1905,1909,77,1982,1986,348.298057305435,37.5199445402835,48.781719866,392195800000
1905,1909,78,1983,1987,361.870092271535,25.3458413163816,48.633036652,388370600000
1905,1909,79,1984,1988,386.847312900258,32.1926077413788,47.482707864,360170200000
1905,1909,80,1985,1989,386.86289604837,43.6550335263549,46.970831882,348600000000
1905,1909,81,1986,1990,431.255381774202,39.0982416055322,47.234322504,354144000000
1905,1909,82,1987,1991,419.913333948744,22.1983246218977,47.103331242,351287200000
1905,1909,83,1988,1992,420.770494989205,38.6461940886042,46.14476154,329232800000
1905,1909,84,1989,1993,419.895253482696,38.4095160359456,46.14674942,329276000000
1905,1909,85,1990,1994,68.0666972083147,3.4034724357311,46.179190672,329972600000
1910,1914,59,1969,1973,83.1108648566967,NaN,52.647584034,489989000000
1910,1914,60,1970,1974,119.739778629271,3.79813337787272,51.916471372,470572400000
1910,1914,61,1971,1975,115.263330810876,4.15964336826363,51.780423462,466591800000
1910,1914,62,1972,1976,116.853121928077,7.38054493702927,51.15699072,449689200000
1910,1914,63,1973,1977,136.034173584293,5.56571786229926,51.482093238,458140600000
1910,1914,64,1974,1978,134.512288317428,7.50059567079559,51.092556912,447871800000
1910,1914,65,1975,1979,164.608975979333,14.7887277902014,51.439407192,456739200000
1910,1914,66,1976,1980,168.413114809093,12.786419418543,50.603734428,434429600000
1910,1914,67,1977,1981,190.22592728338,3.47529324280042,50.70992933,437166400000
1910,1914,68,1978,1982,197.963023870879,14.6430952010495,50.569278768,433443800000
1910,1914,69,1979,1983,208.352031994697,11.0026169872516,50.96899724,443991600000
1910,1914,70,1980,1984,240.813673839391,18.7752695842823,50.44844697,430910000000
1910,1914,71,1981,1985,243.669288443958,14.0972492693041,49.580252546,411402800000
1910,1914,72,1982,1986,246.946661731236,13.7163500122371,48.781719866,392195800000
1910,1914,73,1983,1987,286.326389419918,8.97904099735267,48.633036652,388370600000
1910,1914,74,1984,1988,291.862011623767,16.3666176357363,47.482707864,360170200000
1910,1914,75,1985,1989,307.679020202114,26.1361774772193,46.970831882,348600000000
1910,1914,76,1986,1990,309.510931389632,11.9522720723187,47.234322504,354144000000
1910,1914,77,1987,1991,346.27297201218,12.523359685504,47.103331242,351287200000
1910,1914,78,1988,1992,333.120357151306,13.9097951029454,46.14476154,329232800000
1910,1914,79,1989,1993,348.655878852577,11.5359090204863,46.14674942,329276000000
1910,1914,80,1990,1994,369.239710693255,18.5306558482636,46.179190672,329972600000
1910,1914,81,1991,1995,375.988666845914,35.218795146319,46.02149725,326616400000
1910,1914,82,1992,1996,382.36025754488,18.6507415700513,45.900557876,324049600000
1910,1914,83,1993,1997,397.533249130465,14.6256134530778,45.726081384,320499600000
1910,1914,84,1994,1998,396.952363953698,28.9885258078316,45.379968014,313256200000
1910,1914,85,1995,1999,69.2980489717141,5.4959424118931,45.11473941,307703800000
1915,1919,54,1969,1973,63.1615629219846,NaN,52.647584034,489989000000
1915,1919,55,1970,1974,67.1261354547554,17.5533436721584,51.916471372,470572400000
1915,1919,56,1971,1975,70.603755862682,4.70866853207405,51.780423462,466591800000
1915,1919,57,1972,1976,94.1387426123363,5.57595398911901,51.15699072,449689200000
1915,1919,58,1973,1977,98.7354409639346,10.2379914950354,51.482093238,458140600000
1915,1919,59,1974,1978,101.04079745613,10.0210027006902,51.092556912,447871800000
1915,1919,60,1975,1979,109.629623730529,5.31721678975923,51.439407192,456739200000
1915,1919,61,1976,1980,117.771929277806,12.1578287474465,50.603734428,434429600000
1915,1919,62,1977,1981,132.367512952839,15.6446483619661,50.70992933,437166400000
1915,1919,63,1978,1982,139.56632357693,3.39230899590994,50.569278768,433443800000
1915,1919,64,1979,1983,143.872765824334,16.2670671578442,50.96899724,443991600000
1915,1919,65,1980,1984,161.888470629373,16.2640760690675,50.44844697,430910000000
1915,1919,66,1981,1985,175.56180032886,13.3044768417175,49.580252546,411402800000
1915,1919,67,1982,1986,189.084914128292,19.1357543765019,48.781719866,392195800000
1915,1919,68,1983,1987,194.871610971457,14.1102898608385,48.633036652,388370600000
1915,1919,69,1984,1988,210.365489436368,25.4352750523609,47.482707864,360170200000
1915,1919,70,1985,1989,223.000043513884,21.488398722704,46.970831882,348600000000
1915,1919,71,1986,1990,231.598177701221,17.3994541797076,47.234322504,354144000000
1915,1919,72,1987,1991,226.000342087352,22.4834023951062,47.103331242,351287200000
1915,1919,73,1988,1992,252.749567158287,13.7446382689388,46.14476154,329232800000
1915,1919,74,1989,1993,275.903211594921,27.0217152008543,46.14674942,329276000000
1915,1919,75,1990,1994,273.239306046742,21.8341866105558,46.179190672,329972600000
1915,1919,76,1991,1995,278.160547149569,25.4593973195725,46.02149725,326616400000
1915,1919,77,1992,1996,295.126876460697,4.72849616617688,45.900557876,324049600000
1915,1919,78,1993,1997,305.106091588324,19.5814173526838,45.726081384,320499600000
1915,1919,79,1994,1998,310.823943106942,27.9801964240673,45.379968014,313256200000
1915,1919,80,1995,1999,341.9981134169,23.7329309854977,45.11473941,307703800000
1915,1919,81,1996,2000,352.76117637366,14.485382552305,45.081903142,307019200000
1915,1919,82,1997,2001,349.795364728269,34.6424043606836,44.835716436,302000600000
1915,1919,83,1998,2002,368.857900289153,16.0067598832709,44.48677296,295307000000
1915,1919,84,1999,2003,363.210082306871,18.2561168030545,43.60081743,279172000000
1915,1919,85,2000,2004,59.9177589259769,3.96666721043329,43.483401074,276816000000
1920,1924,49,1969,1973,36.1889060897887,NaN,52.647584034,489989000000
1920,1924,50,1970,1974,36.0193348757526,1.24597041264271,51.916471372,470572400000
1920,1924,51,1971,1975,39.7463324472735,5.93554911188152,51.780423462,466591800000
1920,1924,52,1972,1976,48.1521950128972,6.18103265767401,51.15699072,449689200000
1920,1924,53,1973,1977,55.4912379515814,5.36606817183563,51.482093238,458140600000
1920,1924,54,1974,1978,63.8214794802259,5.23376841018578,51.092556912,447871800000
1920,1924,55,1975,1979,65.9960593175725,9.24428178598029,51.439407192,456739200000
1920,1924,56,1976,1980,82.6922671301222,5.19098410362547,50.603734428,434429600000
1920,1924,57,1977,1981,83.345563036417,3.64024301659761,50.70992933,437166400000
1920,1924,58,1978,1982,90.538926355669,8.59920865793482,50.569278768,433443800000
1920,1924,59,1979,1983,99.6679548430688,6.13749604104576,50.96899724,443991600000
1920,1924,60,1980,1984,105.77095638791,6.95034759637338,50.44844697,430910000000
1920,1924,61,1981,1985,111.989862459062,9.54606023640229,49.580252546,411402800000
1920,1924,62,1982,1986,130.977744405984,2.63031550736966,48.781719866,392195800000
1920,1924,63,1983,1987,140.484274041167,13.4342613061403,48.633036652,388370600000
1920,1924,64,1984,1988,140.103185668951,14.115500207385,47.482707864,360170200000
1920,1924,65,1985,1989,152.42815000483,11.2971396233859,46.970831882,348600000000
1920,1924,66,1986,1990,158.075223716775,14.7039220854586,47.234322504,354144000000
1920,1924,67,1987,1991,176.988294191277,13.1800665700716,47.103331242,351287200000
1920,1924,68,1988,1992,184.046229481495,10.7327765607231,46.14476154,329232800000
1920,1924,69,1989,1993,196.593304627682,18.7707152602838,46.14674942,329276000000
1920,1924,70,1990,1994,199.914845115882,9.42967812559429,46.179190672,329972600000
1920,1924,71,1991,1995,225.047307358413,15.1966407981928,46.02149725,326616400000
1920,1924,72,1992,1996,212.511154640673,13.8443587103784,45.900557876,324049600000
1920,1924,73,1993,1997,241.143424020485,14.2455558279445,45.726081384,320499600000
1920,1924,74,1994,1998,253.342676092535,8.60802071091921,45.379968014,313256200000
1920,1924,75,1995,1999,257.826831373629,23.4223152400538,45.11473941,307703800000
1920,1924,76,1996,2000,267.176606527589,15.8975762324884,45.081903142,307019200000
1920,1924,77,1997,2001,289.252716670695,13.660314055645,44.835716436,302000600000
